0,0,0,0,0,200372,0,0
0,0,37450,0,0,0,0,0
0,0,0,0,0,1498352,0,0
319287,0,0,0,0,0,0,0
0,0,0,0,0,192232,0,0
0,0,194799,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,271467,0,0
0,0,0,0,0,988054,0,0
0,0,0,0,0,231926,0,0
0,0,0,0,550080,0,0,0
0,0,0,0,0,309235,0,0
345843,0,0,0,0,0,0,0
0,0,0,127344,0,692510,0,0
0,0,0,0,0,532768,0,0
0,0,0,0,0,202050,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,265601,0,0
1792400,0,0,163200,0,0,0,0
176686,0,0,0,0,0,0,0
0,0,0,0,0,213277,0,0
0,0,0,0,0,294250,0,0
0,0,0,0,0,221606,0,0
244561,0,0,0,0,0,0,0
312500,0,319500,0,0,299852,0,0
0,0,0,0,0,700457,0,0
0,0,0,0,0,2421394,0,0
0,0,0,0,0,200372,0,0
262185,0,0,0,0,0,0,0
0,0,0,0,0,1247031,0,0
0,0,0,0,0,209033,0,0
452988,0,0,0,0,0,0,0
0,0,0,0,0,21338,0,0
0,0,0,0,0,713312,0,0
782702,0,0,0,0,0,0,0
0,0,687360,0,0,380287,0,0
533628,0,0,0,0,0,0,0
0,0,0,0,0,427983,0,0
581348,0,0,0,0,0,0,0
0,0,0,0,0,433483,0,0
0,0,456000,0,0,1126019,0,0
0,0,0,388020,0,0,0,0
0,0,0,0,0,277847,0,0
0,0,0,0,0,583313,0,0
0,0,0,0,0,354560,0,0
457322,0,0,0,0,0,0,0
0,0,0,978000,0,0,0,0
396947,0,0,0,0,0,0,0
0,0,0,0,0,376536,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,501798,0,0
0,0,0,0,0,64970,0,0
0,0,0,0,0,292188,0,0
425580,0,0,0,0,0,0,0
0,0,263225,0,0,0,0,0
0,0,0,0,0,3816692,0,0
90191,0,0,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,27546,0,0,0,0,0
0,0,57980,0,0,403411,0,0
0,0,0,0,0,0,0,136835
0,0,0,0,0,200372,0,0
150000,0,1136911,0,0,661250,0,0
0,0,0,0,0,186000,0,0
0,0,387438,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,529946,0,0
0,0,0,158197,0,0,0,0
0,0,0,0,0,103148,0,0
0,0,0,0,0,231283,0,0
0,0,523200,485000,0,0,0,0
0,0,0,0,0,2499464,0,0
283200,0,0,0,0,0,0,0
235074,0,0,0,0,0,0,0
0,0,45000,0,0,0,0,0
595000,0,0,0,0,0,0,0
0,0,0,0,0,155563,0,0
0,0,0,0,0,60115,0,0
516978,0,0,0,0,0,0,0
0,0,0,0,0,165541,0,0
0,0,0,0,0,123361,0,0
0,0,0,0,0,173241,0,0
895961,0,236871,0,0,0,0,0
0,0,384902,0,0,0,0,0
0,0,0,0,0,180603,0,0
0,0,0,0,0,339685,0,0
0,0,358040,0,0,0,0,0
0,0,0,0,0,268551,0,0
0,0,0,0,0,13514,0,0
0,0,0,0,0,30000,0,0
0,0,164040,0,0,0,0,0
98850,0,0,0,0,135970,0,0
395061,0,0,0,0,0,0,0
0,0,0,0,0,402000,0,0
0,0,186465,0,0,0,0,0
764113,0,0,0,0,0,0,0
0,0,0,0,0,511483,0,0
0,0,61467,0,0,0,0,0
0,0,0,0,0,964205,0,0
0,0,1708115,0,0,135600,0,0
0,0,0,0,0,117996,0,0
0,0,0,182400,0,0,0,0
0,0,0,0,0,453980,0,0
0,0,0,1964088,0,0,0,0
0,0,0,0,0,2016,0,0
209563,0,0,0,0,0,0,0
0,0,0,0,0,280680,0,0
0,0,0,0,0,95625,0,0
0,0,0,0,0,339000,0,0
0,0,0,0,0,392250,0,0
636320,0,0,0,0,0,0,0
0,0,0,0,0,410441,0,0
0,0,0,0,0,402000,0,0
161500,0,0,0,0,0,0,0
0,0,0,222069,0,285057,0,0
198378,0,0,0,0,0,0,89987
0,0,617000,386880,0,0,0,0
0,0,0,0,0,2163689,0,0
0,0,0,0,0,561999,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,193850,0,0
0,0,0,0,0,74143,0,0
0,0,136064,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,1542072,0,0,0,0,0
0,0,497500,0,0,438500,0,0
323047,0,0,0,0,0,0,0
0,0,0,0,0,371419,0,0
0,0,0,0,0,1042087,0,0
0,0,0,499800,0,0,0,0
388579,0,0,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,0,0,499783
0,0,0,0,0,221606,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,51700,0,0
0,0,0,0,0,200372,0,0
494340,0,0,0,0,0,0,0
0,0,529200,0,0,0,0,0
0,0,44000,0,0,0,0,0
0,0,0,0,0,231283,0,0
0,0,37505,0,0,0,0,0
0,0,500867,0,0,0,0,0
0,0,0,0,0,634717,0,0
0,0,0,0,0,501544,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,249400,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,56700,0,0
0,0,0,0,0,209033,0,0
150000,0,0,0,0,264000,0,0
0,0,0,0,0,278807,0,0
0,0,0,0,0,309235,0,0
0,0,246099,0,0,0,0,0
0,0,0,0,0,10500,0,0
0,0,0,0,0,200372,0,0
0,0,523700,0,0,0,0,0
0,0,0,0,0,209033,0,0
0,0,416860,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,528000,0,0
0,0,174753,0,0,0,0,0
0,0,0,0,0,149103,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,57593,45637,0,0,0,0
0,0,0,3437138,0,0,0,0
0,0,296360,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,403940,0,0
579184,0,0,0,0,0,0,0
0,0,0,0,0,90500,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,371628,0,0
0,0,0,0,0,458254,0,0
0,0,257700,0,0,0,0,0
0,0,349764,0,0,0,0,0
0,0,0,0,0,213151,0,0
0,0,2011123,0,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,230753,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,221606,0,0
0,0,341550,0,0,0,0,0
0,0,0,0,0,270146,0,0
0,0,0,0,0,46200,0,0
0,0,0,0,0,309235,0,0
42000,0,0,0,0,0,0,0
0,0,0,0,153300,0,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,209033,0,0
0,0,0,0,0,221606,0,0
224985,0,0,0,0,0,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,528364,0,0
0,0,0,56236,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,200372,0,0
310579,0,0,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,173241,0,0
313223,0,0,0,0,0,0,0
0,0,0,0,0,278807,0,0
0,0,0,0,0,2286504,0,0
492535,0,0,0,0,0,0,0
0,0,0,0,0,404901,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,285057,0,0
0,0,528489,0,0,0,0,0
0,0,0,474755,0,0,0,0
0,0,0,0,0,278807,0,0
0,0,0,0,0,278807,0,0
0,0,0,0,0,221606,0,0
0,0,915967,0,0,0,0,0
0,0,320244,0,0,0,0,0
0,0,0,0,0,565683,0,0
0,0,0,216010,0,0,0,0
0,0,0,0,0,0,13008,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,209033,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,209033,0,0
0,0,0,0,0,305299,0,0
0,138505,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1358013,0,0
0,0,276161,0,0,179159,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,804100,0,0
0,0,1036045,0,0,0,0,0
319200,0,327600,0,0,0,0,0
0,0,144044,0,0,0,0,0
0,0,509437,0,0,281492,0,0
0,0,548211,0,0,868423,0,0
462715,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,96086,0,0,0,0,0
0,0,0,0,0,410260,0,0
0,0,216220,0,0,0,0,0
740728,0,0,0,0,0,0,0
0,0,0,0,0,299558,0,0
3103063,0,0,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,209900,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,209033,0,0
0,0,419841,0,0,0,0,0
0,0,0,0,0,200372,0,0
947400,0,0,0,0,0,0,0
0,0,0,0,100000,0,0,0
80152,0,0,0,0,0,0,0
0,0,0,0,0,52984,0,0
0,0,0,0,0,588588,0,0
0,0,0,0,0,223640,0,0
0,0,78110,0,0,0,0,0
144983,0,0,0,0,500000,0,0
0,0,0,0,0,2486937,0,0
0,0,0,0,0,0,0,212520
0,0,0,0,0,0,0,0
0,0,0,0,0,141891,0,0
0,0,0,205032,0,0,0,0
999313,0,0,0,0,0,0,0
0,0,0,0,0,231283,0,0
0,0,0,0,0,257251,0,0
1183157,0,0,0,0,0,0,0
0,0,0,221100,0,0,0,0
0,0,0,1678,0,0,0,0
0,0,0,0,0,3336625,0,0
0,0,0,0,0,289600,0,0
0,0,0,582000,0,0,0,0
0,0,0,0,0,57000,0,0
38000,0,0,0,0,0,0,0
0,0,800819,0,0,0,0,0
297408,0,0,0,0,0,0,0
0,0,0,0,0,153300,0,0
0,0,0,0,0,1196639,0,0
0,0,44764,0,0,0,0,0
0,0,0,0,0,172741,0,0
0,0,0,0,0,181103,0,0
321100,0,0,0,0,0,0,0
0,0,0,0,0,173403,0,0
420000,0,0,91840,0,0,0,0
0,0,0,0,0,1499979,0,0
0,0,4027080,0,0,0,0,0
0,0,0,0,0,900024,0,0
0,0,0,0,0,1407037,0,0
0,0,0,0,246500,0,0,0
0,0,2411547,0,0,0,0,0
0,0,0,648300,0,4083885,0,0
0,0,0,0,0,200050,0,0
0,0,0,0,0,1999905,0,0
0,316708,0,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,0,2000,0,0,0,0
987200,0,0,452700,0,0,0,0
42693,0,0,0,0,0,0,0
0,0,0,0,0,52083,0,0
0,0,1061198,0,0,0,0,0
0,0,0,0,0,2300506,0,0
728703,0,0,0,0,0,0,0
0,0,0,0,0,399463,0,0
0,0,0,1180000,0,0,0,0
0,0,0,169542,0,0,0,0
23200,0,0,0,0,0,0,0
0,0,0,0,0,182250,0,0
0,0,0,0,0,301993,0,0
0,0,100000,0,0,0,0,0
0,0,0,0,0,1411857,0,0
0,0,1427341,0,0,0,0,0
243834,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0
25600,0,0,0,0,0,0,0
0,0,0,0,0,4724876,0,0
0,0,0,0,0,184753,0,0
0,0,1173842,0,0,0,0,0
183806,0,0,0,0,0,0,0
263661,0,0,0,0,0,0,0
0,0,0,0,0,923498,0,0
0,0,100000,0,0,0,0,0
0,0,0,0,0,312000,0,0
0,0,0,100000,0,0,0,0
198400,0,182080,0,0,0,0,0
262490,0,0,0,0,0,0,0
0,0,0,0,0,173241,0,0
75000,0,0,0,0,0,0,0
0,0,0,0,0,1376704,0,0
0,0,0,0,0,1998584,0,0
0,0,174017,0,0,0,0,0
0,0,334610,0,0,261200,0,0
1500000,0,0,0,0,0,0,0
0,0,0,559670,0,0,0,0
236861,0,259925,0,0,0,0,0
0,0,100000,0,0,0,0,0
0,0,0,0,0,68750,0,0
0,0,0,0,0,267474,0,0
0,0,0,0,0,180103,0,0
0,0,0,0,0,191324,0,0
0,0,195766,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1758488,0,0,0,0
0,0,18900,0,0,0,0,0
1495750,0,0,0,0,0,0,0
185363,0,0,0,0,0,0,0
0,0,0,0,0,166041,0,0
0,0,0,436797,0,0,0,0
0,0,0,0,0,168257,0,0
0,0,0,0,0,169958,0,0
0,0,0,0,0,210093,0,0
0,100000,0,0,0,0,0,0
0,0,0,0,0,604360,0,0
0,0,0,0,0,169958,0,0
0,0,0,0,0,180784,0,0
0,0,0,0,0,170142,0,0
0,0,129120,0,0,0,0,0
0,0,100000,0,0,0,0,0
0,0,0,0,0,200050,0,0
0,0,0,0,0,172741,0,0
0,0,0,0,0,181351,0,0
789766,0,0,0,0,0,0,0
0,0,0,0,0,173241,0,0
0,0,109470,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,376830,0,0,0,0,0
0,0,0,0,0,173241,0,0
0,0,0,0,0,0,0,4400
0,0,0,0,0,179603,0,0
1499154,0,0,0,0,0,0,0
0,0,0,0,0,180603,0,0
741000,0,0,0,0,0,0,0
0,0,0,0,0,79017,0,0
0,0,39900,0,0,0,0,0
0,0,0,0,88345,0,0,0
0,0,0,67879,0,0,0,0
576800,0,0,0,0,0,0,0
0,0,0,0,0,171868,0,0
325112,0,467146,0,0,0,0,0
167697,0,0,0,0,0,0,0
1500000,0,0,0,0,0,0,0
0,0,0,0,0,164270,0,0
0,0,0,0,0,223982,0,0
0,0,0,0,0,609272,0,0
1500000,0,0,0,0,0,0,0
0,0,0,0,0,1593945,0,0
1500000,0,0,0,0,0,0,0
0,0,558688,0,0,306987,0,0
1111662,0,0,0,0,0,0,0
0,0,0,0,0,399067,0,0
107600,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,110000,0,0,0
0,0,290763,0,0,290763,0,0
0,0,61668,0,0,0,0,0
0,0,0,0,0,0,0,154657
0,0,0,0,203200,315300,0,0
0,0,0,1925525,0,0,0,0
0,0,204000,0,0,0,0,0
0,0,0,642000,0,0,0,0
0,0,0,0,0,221606,0,0
0,0,1388320,0,0,0,164560,0
0,0,0,0,0,259200,0,0
0,0,0,141720,0,0,0,0
0,0,0,0,350000,0,0,0
0,0,0,0,0,551360,0,0
0,0,1395000,0,0,0,0,0
0,0,0,0,0,280203,0,0
0,0,361437,0,0,0,0,0
0,0,575520,0,0,0,0,0
0,0,0,323104,0,0,0,0
0,0,567031,0,0,0,0,0
0,0,434360,0,0,0,0,0
0,0,0,0,0,0,0,0
547940,0,0,0,0,0,0,0
0,0,100000,0,0,0,0,0
1038376,0,0,587988,0,0,0,0
0,0,0,70000,0,0,0,0
0,0,0,156030,0,70000,0,0
0,0,0,0,0,100599,0,0
0,0,0,0,0,338588,0,0
0,0,0,0,0,490784,0,0
572500,0,775100,0,0,584500,0,0
0,0,0,0,0,255670,0,0
0,0,880333,0,0,0,0,0
0,0,0,0,0,250200,0,0
0,0,0,0,0,2654296,0,0
0,0,977500,0,0,0,0,0
317402,0,0,0,0,0,0,0
0,0,2110979,0,0,0,0,0
0,0,0,0,0,313933,0,0
0,0,532800,0,0,0,0,0
0,0,0,0,0,10520,0,0
0,0,0,0,0,1985373,0,0
0,0,201960,0,0,0,0,0
1199882,0,0,0,0,0,0,0
0,0,0,0,0,535709,0,0
344246,0,0,0,0,0,0,0
0,0,0,0,0,644500,0,0
0,0,49219,0,0,0,0,0
303712,0,0,0,0,0,0,0
0,0,0,0,0,184440,0,96199
2500000,0,0,0,0,0,0,0
0,0,492307,0,0,0,0,0
0,0,0,0,0,437264,0,80040
37058,0,0,0,0,0,0,0
0,0,416413,0,0,0,0,0
1777772,0,0,0,0,0,0,0
0,0,0,0,0,929825,0,0
0,0,80756,0,0,0,0,0
0,0,0,0,0,869830,0,0
0,0,0,0,0,1999172,0,0
0,0,0,0,0,241760,0,0
811360,0,0,0,0,0,0,0
0,0,790244,0,0,0,0,0
0,0,0,0,229585,0,0,0
0,0,0,1029008,0,1466564,0,0
0,0,0,0,0,99000,0,0
0,0,598000,0,0,0,0,0
1206758,0,0,0,0,0,0,0
306480,0,0,0,0,0,0,0
356250,0,0,0,0,0,0,0
0,0,545994,0,0,514058,0,0
0,0,197812,0,0,0,0,0
0,0,0,0,0,284423,0,0
104325,0,0,0,0,0,0,0
0,0,301200,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,457200,0,0,0,0
0,0,0,0,1114491,0,0,0
2120978,0,0,0,0,0,0,0
100000,0,0,0,0,0,0,0
0,0,0,0,0,289116,0,0
0,0,0,0,0,78646,0,0
0,0,0,522025,0,0,0,0
0,0,0,0,0,201050,0,0
5108119,0,0,0,0,0,0,0
0,0,0,75840,0,0,0,0
1175450,0,0,0,0,0,0,0
0,0,0,0,0,183619,0,0
0,0,0,0,0,262724,0,0
0,0,0,0,0,0,0,145845
0,0,0,320529,0,0,0,0
0,0,1202896,0,0,0,0,261216
0,0,0,0,0,209033,0,0
0,0,0,0,0,0,0,144286
324464,0,0,0,0,0,0,0
0,0,0,0,0,400548,0,0
0,0,0,0,0,1128740,0,176438
0,0,0,0,0,146906,0,0
548293,0,0,0,0,738802,0,0
0,0,0,0,0,900495,0,0
1499776,0,0,0,0,0,0,0
0,0,0,0,0,753996,0,0
0,0,0,428940,0,0,0,0
0,0,0,0,0,268555,0,0
0,0,0,0,0,507956,0,0
0,0,0,0,0,309257,0,0
0,0,565001,0,0,0,0,0
0,0,0,0,0,152823,0,0
0,0,0,0,0,109618,0,0
36734,0,0,0,0,0,0,0
1999594,0,0,0,0,0,0,0
1048127,0,0,0,0,0,0,0
0,0,0,0,0,100000,0,0
0,0,0,0,1137660,0,0,0
0,0,0,0,114400,0,0,0
0,0,0,0,0,0,0,9416
0,0,0,0,0,532411,0,0
0,0,0,0,0,482482,0,0
500000,0,0,0,0,0,0,0
0,0,0,0,0,345764,0,0
418491,0,0,0,0,0,0,0
0,0,0,0,0,588183,0,0
0,0,0,0,0,75000,0,0
1500000,0,0,0,0,0,0,0
0,0,0,0,18900,0,0,0
0,0,0,0,0,0,0,1199551
0,0,0,0,0,637318,0,0
0,0,0,0,0,382299,0,0
0,0,0,0,0,152966,0,124615
849301,0,0,0,0,0,0,0
0,0,0,0,0,100000,0,0
0,0,0,0,0,419705,0,0
0,0,0,0,0,413782,0,0
0,0,1178912,0,0,225000,0,0
0,0,0,0,302400,0,0,0
0,0,500525,0,0,0,0,0
0,0,0,0,0,650511,0,0
0,0,149682,0,0,0,0,0
0,0,233832,0,0,0,0,0
0,0,194766,0,0,0,0,0
1044798,0,0,0,0,0,0,0
0,0,275139,0,0,0,0,0
0,0,215862,0,0,0,0,0
0,0,0,0,0,200372,0,0
0,0,0,0,0,340617,0,0
0,0,0,0,0,100000,0,0
0,0,0,0,0,100000,0,0
155292,0,0,0,0,0,0,0
0,0,0,0,0,100000,0,0
20280,0,0,0,0,0,0,0
0,0,0,0,0,1922012,0,0
0,0,0,0,33600,0,0,0
0,0,0,0,0,90000,0,0
755005,0,0,0,0,0,0,0
0,0,0,0,0,127747,0,0
0,0,0,0,0,592072,0,0
0,0,0,0,0,809461,0,0
0,0,0,0,0,315438,0,0
0,0,1044845,0,0,0,0,0
0,0,175800,0,0,0,0,0
373549,0,0,0,0,0,0,0
0,0,240341,0,0,0,0,0
0,0,146162,0,0,0,0,0
0,0,209394,0,0,0,0,0
0,0,0,0,0,1486544,0,0
0,0,0,0,0,293043,0,0
0,0,0,0,0,1590324,0,0
0,0,381700,0,0,0,0,0
0,0,0,0,0,2362659,0,0
0,0,0,0,0,1218639,0,0
177564,0,0,0,0,0,0,0
0,0,0,0,0,181351,0,0
0,0,80300,0,0,0,0,0
0,0,0,0,0,200124,0,0
0,0,0,0,0,1999859,0,0
0,0,0,0,100000,0,0,0
0,0,0,0,0,0,0,67000
0,0,0,0,0,1128960,0,0
0,0,680332,0,0,0,0,0
0,0,0,0,0,180603,0,0
0,0,0,0,0,818692,0,0
0,0,1496032,0,0,0,0,0
0,0,0,0,0,2452688,0,0
0,0,0,0,0,1110126,0,0
0,0,0,0,0,0,0,22216
0,0,0,0,0,1452808,0,0
0,0,705412,0,0,0,0,0
0,0,0,0,0,181976,0,0
0,0,0,0,0,728656,0,0
0,0,0,0,0,171485,0,0
0,0,0,0,0,2258272,0,0
0,0,0,0,0,1358793,0,0
316853,0,0,0,0,0,0,0
0,0,0,0,0,358840,0,0
0,0,0,0,0,2129617,0,0
0,0,0,0,0,1668157,0,0
0,0,0,0,0,1694608,0,0
574149,0,0,0,0,0,0,0
176186,0,0,0,0,0,0,0
0,0,0,0,0,1461074,0,0
0,0,0,0,0,0,0,66000
0,0,0,0,0,2488734,0,0
0,0,0,1123200,0,0,0,0
0,0,0,0,0,2493495,0,0
0,0,0,0,0,20209,0,0
0,0,0,0,0,499980,0,0
0,0,0,0,0,331176,0,0
0,0,149858,0,0,40101,0,0
270786,0,0,0,0,0,0,0
704400,0,0,0,0,0,0,0
0,0,0,0,0,863404,0,0
0,0,0,0,0,626575,0,0
0,0,1500000,0,0,0,0,0
0,0,0,0,0,113034,0,0
0,0,0,0,0,1254875,0,0
0,0,900000,0,0,0,0,0
116474,0,97660,0,0,362642,0,0
0,0,0,0,0,1583887,0,0
0,0,0,0,0,0,0,324087
0,0,39000,0,0,0,0,0
0,0,0,0,0,1414258,0,0
0,0,0,0,0,1604211,0,0
0,0,144300,0,0,0,0,0
0,0,0,0,0,105595,0,0
0,0,0,0,0,2485013,0,0
0,0,0,0,0,36157,0,0
0,0,88168,0,0,0,0,0
0,0,0,0,0,2137014,0,0
0,0,2000000,0,0,0,0,0
0,0,0,0,0,1276038,0,0
0,0,0,0,0,333113,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2367789,0,0
0,0,1888166,0,0,0,0,0
0,0,0,0,100000,0,0,0
0,0,0,0,0,147744,0,0
0,0,0,0,0,1808762,0,0
0,0,0,878800,0,0,0,0
0,0,0,0,93750,0,0,0
0,0,0,0,100000,0,0,0
0,0,0,0,0,133261,0,0
0,0,0,284127,0,0,0,0
251670,0,0,0,0,0,0,0
0,0,0,295000,0,0,0,0
358166,0,0,0,0,0,0,0
0,0,0,0,0,966385,0,0
0,0,0,0,0,2402846,0,0
0,0,0,0,0,512381,0,0
0,0,0,0,0,2421212,0,0
0,0,2500000,0,0,0,0,0
0,0,332972,0,0,8494,0,0
0,0,0,0,0,221606,0,0
0,0,0,0,0,598922,0,0
315390,0,0,0,0,0,0,0
262425,0,0,0,0,0,0,0
0,0,0,0,0,150000,0,0
0,0,0,0,0,1199647,0,0
0,0,0,227880,0,0,0,0
0,0,0,0,0,2383046,0,0
0,0,0,0,0,570113,0,0
0,0,0,0,0,1105449,0,0
0,0,0,0,0,100000,0,0
0,0,0,0,0,1924665,0,0
0,0,0,0,100000,0,0,0
0,0,2200000,0,0,0,0,0
0,0,0,0,75000,0,0,0
1637630,0,0,0,0,0,0,0
0,0,0,0,0,1027855,0,0
0,0,2500000,0,0,0,0,0
0,0,210600,0,0,0,0,0
0,0,0,0,0,1429243,0,0
